DryBulb,DewPoint,Hour,Weekday,IsWorkingDay,P_W_S_hour_l,P_D_S_hour_l,prev24HrAveLoad,target_variable
21,18,21,6,1,16066,18360,16590.04167,18583
20,17,22,6,1,15346,17369,16593.95833,17463
18,15,23,6,1,14212,15801,16603.95833,16041
16,11,24,6,1,12893,14185,16622.25,14624
15,10,1,7,0,11978,13063,16644,13585
14,9,2,7,0,11451,12487,16667.58333,13053
13,8,3,7,0,11206,12222,16691.04167,12785
13,8,4,7,0,11160,12228,16712.20833,12736
13,8,5,7,0,11332,12602,16724.83333,12905
13,9,6,7,0,11793,13677,16711.33333,13353
13,8,7,7,0,12596,15617,16652.20833,14198
13,9,8,7,0,13446,16892,16581.66667,15199
13,8,9,7,0,14446,17400,16537.875,16349
13,8,10,7,0,15049,17626,16519.125,17176
14,9,11,7,0,15274,17751,16509.20833,17513
15,10,12,7,0,15265,17841,16499.91667,17618
16,10,13,7,0,15088,17894,16482,17464
16,11,14,7,0,14888,18087,16445.625,17214
16,11,15,7,0,14799,18244,16396.04167,17054
17,11,16,7,0,15043,18539,16341.29167,17225
17,12,17,7,0,16509,19830,16287.5,18539
17,12,18,7,0,17719,20569,16237.58333,19371
17,12,19,7,0,17591,20222,16194.33333,19184
17,12,20,7,0,17191,19432,16162.25,18662
17,12,21,7,0,16754,18583,16141.75,18091
17,12,22,7,0,16128,17463,16133.16667,17257
16,12,23,7,0,15091,16041,16137.54167,16146
16,11,24,7,0,13965,14624,16150.66667,14939
16,11,1,1,0,12984,13585,16162,13857
16,11,2,1,0,12430,13053,16168.58333,13211
16,11,3,1,0,12129,12785,16172.75,12885
16,11,4,1,0,12013,12736,16172.29167,12725
16,12,5,1,0,12062,12905,16166.08333,12756
17,13,6,1,0,12348,13353,16152.79167,13034
19,14,7,1,0,12891,14198,16129.625,13642
18,14,8,1,0,13469,15199,16099.125,14467
19,15,9,1,0,14399,16349,16065.08333,15532
21,17,10,1,0,14928,17176,16034.79167,16449
21,18,11,1,0,15124,17513,16014,17014
22,19,12,1,0,15155,17618,16003.5,17366
23,20,13,1,0,15130,17464,16008.29167,17579
24,21,14,1,0,14997,17214,16023.45833,17578
23,21,15,1,0,14842,17054,16040.625,17466
23,20,16,1,0,15018,17225,16055.875,17591
24,21,17,1,0,16626,18539,16068.20833,18835
24,22,18,1,0,17786,19371,16090.83333,19914
20,17,19,1,0,17708,19184,16113,19716
19,17,20,1,0,17313,18662,16135.5,19202
20,17,21,1,0,16715,18091,16150.04167,18440
22,18,22,1,0,15584,17257,16150.625,17271
23,18,23,1,0,14061,16146,16134,15747
24,19,24,1,0,12641,14939,16108.625,14330
23,16,1,2,1,11618,13857,16085.125,13293
22,10,2,2,1,11076,13211,16068.91667,12822
20,8,3,2,1,10825,12885,16060.08333,12673
19,6,4,2,1,10773,12725,16061.08333,12749
17,5,5,2,1,11094,12756,16079.08333,13188
16,4,6,2,1,12154,13034,16131.58333,14294
16,3,7,2,1,14225,13642,16235.625,16139
14,3,8,2,1,15536,14467,16359.25,17434
14,2,9,2,1,15886,15532,16462.75,18016
14,2,10,2,1,16034,16449,16536.125,18210
15,3,11,2,1,16130,17014,16586.625,18226
17,4,12,2,1,16113,17366,16619.41667,18153
19,5,13,2,1,15996,17579,16634.16667,17933
20,5,14,2,1,15900,17578,16642.04167,17767
21,6,15,2,1,15775,17466,16648.54167,17622
21,6,16,2,1,15849,17591,16656.20833,17775
21,6,17,2,1,17211,18835,16669.75,19160
20,6,18,2,1,18353,19914,16693.70833,20489
19,5,19,2,1,18218,19716,16726.08333,20493
19,4,20,2,1,17723,19202,16766.66667,20176
18,3,21,2,1,16975,18440,16816.79167,19643
17,2,22,2,1,15759,17271,16871.95833,18595
16,2,23,2,1,14010,15747,16924.45833,17007
15,1,24,2,1,12364,14330,16969.16667,15403
14,1,1,3,1,11236,13293,17010.91667,14295
14,2,2,3,1,10688,12822,17049,13736
13,1,3,3,1,10417,12673,17083.16667,13493
11,1,4,3,1,10397,12749,17114.125,13492
11,1,5,3,1,10753,13188,17140.25,13815
11,1,6,3,1,11909,14294,17165.79167,14907
12,1,7,3,1,14167,16139,17197.45833,16899
11,0,8,3,1,15771,17434,17226.54167,18132
11,1,9,3,1,16216,18016,17243.04167,18412
14,2,10,3,1,16451,18210,17249.45833,18364
17,4,11,3,1,16652,18226,17245.79167,18138
20,5,12,3,1,16674,18153,17233.66667,17862
21,6,13,3,1,16665,17933,17214.79167,17480
23,7,14,3,1,16715,17767,17194.79167,17287
25,9,15,3,1,16707,17622,17174.375,17132
24,9,16,3,1,17031,17775,17152.91667,17260
24,9,17,3,1,18462,19160,17133,18682
23,10,18,3,1,19449,20489,17105.5,19829
23,11,19,3,1,19373,20493,17075,19761
23,12,20,3,1,18933,20176,17042.45833,19395
24,13,21,3,1,18276,19643,17008.54167,18829
24,14,22,3,1,17147,18595,16979.16667,17890
24,15,23,3,1,15413,17007,16955.5,16439
25,16,24,3,1,13787,15403,16931.54167,14828
25,18,1,4,1,12746,14295,16901.41667,13572
26,18,2,4,1,12208,13736,16863.91667,12836
27,19,3,4,1,11988,13493,16819,12415
29,18,4,4,1,11998,13492,16767.79167,12263
29,19,5,4,1,12320,13815,16712.08333,12478
30,21,6,4,1,13423,14907,16644.70833,13290
30,24,7,4,1,15518,16899,16551.66667,14666
31,26,8,4,1,16976,18132,16460.75,15950
32,28,9,4,1,17355,18412,16395.875,16855
33,30,10,4,1,17551,18364,16355.58333,17397
34,31,11,4,1,17679,18138,16333.375,17605
34,32,12,4,1,17723,17862,16320.29167,17548
35,33,13,4,1,17638,17480,16308.5,17197
36,34,14,4,1,17555,17287,16292.20833,16896
37,35,15,4,1,17354,17132,16273.25,16677
38,36,16,4,1,17419,17260,16247.25,16636
39,37,17,4,1,18670,18682,16201.66667,17588
40,39,18,4,1,19725,19829,16123.375,17950
40,39,19,4,1,19603,19761,16010,17040
42,41,20,4,1,19156,19395,15876.25,16185
44,43,21,4,1,18483,18829,15742.625,15622
46,44,22,4,1,17305,17890,15625.33333,15075
47,45,23,4,1,15574,16439,15536.45833,14306
49,46,24,4,1,13890,14828,15470.83333,13253
49,47,1,5,0,12795,13572,15410.5,12124
51,47,2,5,0,12238,12836,15348.375,11345
51,47,3,5,0,11992,12415,15282.08333,10824
50,41,4,5,0,12001,12263,15213.375,10614
46,34,5,5,0,12371,12478,15138.91667,10691
43,28,6,5,0,13579,13290,15045.25,11042
41,24,7,5,0,15784,14666,14921.25,11690
41,24,8,5,0,17031,15950,14773.91667,12414
41,24,9,5,0,17158,16855,14624.33333,13265
40,23,10,5,0,17120,17397,14477.875,13882
40,23,11,5,0,17064,17605,14335.58333,14190
40,22,12,5,0,16883,17548,14200.25,14300
41,21,13,5,0,16545,17197,14074.29167,14174
40,20,14,5,0,16427,16896,13944.54167,13782
41,20,15,5,0,16310,16677,13807.875,13397
40,20,16,5,0,16435,16636,13670.41667,13337
38,19,17,5,0,17948,17588,13533.625,14305
36,19,18,5,0,19194,17950,13422.04167,15272
34,19,19,5,0,19168,17040,13350.66667,15327
33,19,20,5,0,18834,16185,13312.5,15269
32,18,21,5,0,18360,15622,13293.29167,15161
31,19,22,5,0,17369,15075,13279.79167,14751
29,18,23,5,0,15801,14306,13263.20833,13908
28,18,24,5,0,14185,13253,13247.5,12876
27,17,1,6,1,13063,12124,13245.95833,12087
27,16,2,6,1,12487,11345,13259.33333,11666
25,16,3,6,1,12222,10824,13286.91667,11486
23,15,4,6,1,12228,10614,13324.16667,11508
23,15,5,6,1,12602,10691,13369.20833,11772
23,15,6,6,1,13677,11042,13427.70833,12446
23,15,7,6,1,15617,11690,13502.875,13494
22,15,8,6,1,16892,12414,13583.5,14349
23,15,9,6,1,17400,13265,13664.29167,15204
24,16,10,6,1,17626,13882,13744.41667,15805
28,16,11,6,1,17751,14190,13823.125,16079
30,16,12,6,1,17841,14300,13895.375,16034
31,16,13,6,1,17894,14174,13965.29167,15852
32,17,14,6,1,18087,13782,14047.375,15752
32,18,15,6,1,18244,13397,14141.125,15647
33,19,16,6,1,18539,13337,14241.83333,15754
33,20,17,6,1,19830,14305,14353.54167,16986
33,20,18,6,1,20569,15272,14470.70833,18084
32,20,19,6,1,20222,15327,14573.66667,17798
32,20,20,6,1,19432,15269,14657,17269
32,22,21,6,1,18583,15161,14719.375,16658
32,22,22,6,1,17463,14751,14761.33333,15758
33,22,23,6,1,16041,13908,14788.16667,14552
33,24,24,6,1,14624,12876,14805.08333,13282
33,25,1,7,0,13585,12087,14810.33333,12213
33,26,2,7,0,13053,11666,14806.41667,11572
33,28,3,7,0,12785,11486,14795.70833,11229
34,29,4,7,0,12736,11508,14778.25,11089
34,31,5,7,0,12905,11772,14750.58333,11108
34,31,6,7,0,13353,12446,14708.08333,11426
34,32,7,7,0,14198,13494,14648.66667,12068
35,33,8,7,0,15199,14349,14584.58333,12811
37,35,9,7,0,16349,15204,14531.04167,13919
38,36,10,7,0,17176,15805,14493.29167,14899
39,37,11,7,0,17513,16079,14466.29167,15431
40,38,12,7,0,17618,16034,14450.41667,15653
41,39,13,7,0,17464,15852,14439.125,15581
42,40,14,7,0,17214,15752,14418.20833,15250
42,40,15,7,0,17054,15647,14390.75,14988
43,41,16,7,0,17225,15754,14359.16667,14996
43,41,17,7,0,18539,16986,14317.45833,15985
42,41,18,7,0,19371,18084,14264.66667,16817
43,41,19,7,0,19184,17798,14214.875,16603
43,42,20,7,0,18662,17269,14167.33333,16128
43,42,21,7,0,18091,16658,14122.08333,15572
43,42,22,7,0,17257,15758,14081.83333,14792
43,42,23,7,0,16146,14552,14046.79167,13711
43,42,24,7,0,14939,13282,14015.25,12525
44,43,1,1,0,13857,12213,13985.79167,11506
44,43,2,1,0,13211,11572,13957.33333,10889
44,44,3,1,0,12885,11229,13928.29167,10532
45,44,4,1,0,12725,11089,13897.79167,10357
46,45,5,1,0,12756,11108,13865.375,10330
48,46,6,1,0,13034,11426,13827.95833,10528
48,47,7,1,0,13642,12068,13783.66667,11005
49,47,8,1,0,14467,12811,13734.875,11640
49,48,9,1,0,15532,13919,13677.08333,12532
51,49,10,1,0,16449,14899,13616.625,13448
52,50,11,1,0,17014,15431,13557.125,14003
54,51,12,1,0,17366,15653,13500.08333,14284
56,51,13,1,0,17579,15581,13449.79167,14374
56,51,14,1,0,17578,15250,13409.29167,14278
58,52,15,1,0,17466,14988,13373.70833,14134
57,52,16,1,0,17591,14996,13342.91667,14257
57,51,17,1,0,18835,15985,13318.125,15390
56,50,18,1,0,19914,16817,13301.45833,16417
57,46,19,1,0,19716,16603,13287.29167,16263
55,41,20,1,0,19202,16128,13273.83333,15805
52,37,21,1,0,18440,15572,13258.70833,15209
49,33,22,1,0,17271,14792,13239.70833,14336
45,30,23,1,0,15747,13711,13217.625,13181
43,27,24,1,0,14330,12525,13197,12030
41,26,1,2,1,13293,11506,13183.66667,11186
38,25,2,2,1,12822,10889,13177.58333,10743
38,25,3,2,1,12673,10532,13177.70833,10535
37,25,4,2,1,12749,10357,13185.33333,10540
37,25,5,2,1,13188,10330,13208.79167,10893
37,25,6,2,1,14294,10528,13261.75,11799
37,25,7,2,1,16139,11005,13358.25,13321
36,25,8,2,1,17434,11640,13479.83333,14558
36,25,9,2,1,18016,12532,13595.125,15299
38,26,10,2,1,18210,13448,13692.83333,15793
39,25,11,2,1,18226,14003,13779.16667,16075
39,25,12,2,1,18153,14284,13858.66667,16192
39,25,13,2,1,17933,14374,13931.91667,16132
39,24,14,2,1,17767,14278,14006.33333,16064
40,24,15,2,1,17622,14134,14081.375,15935
39,24,16,2,1,17775,14257,14154.875,16021
38,24,17,2,1,19160,15390,14230.95833,17216
36,23,18,2,1,20489,16417,14317.04167,18483
35,23,19,2,1,20493,16263,14402.95833,18325
34,22,20,2,1,20176,15805,14485.08333,17776
32,22,21,2,1,19643,15209,14563.91667,17101
31,22,22,2,1,18595,14336,14636.66667,16082
30,22,23,2,1,17007,13181,14697.04167,14630
30,23,24,2,1,15403,12030,14747.41667,13239
31,23,1,3,1,14295,11186,14792.375,12265
32,25,2,3,1,13736,10743,14832.33333,11702
32,26,3,3,1,13493,10535,14869.66667,11431
32,26,4,3,1,13492,10540,14902.75,11334
33,26,5,3,1,13815,10893,14932.75,11613
34,26,6,3,1,14907,11799,14960.125,12456
35,25,7,3,1,16899,13321,14985.79167,13937
35,22,8,3,1,18132,14558,15012.25,15193
35,20,9,3,1,18412,15299,15035.875,15866
35,18,10,3,1,18364,15793,15055.66667,16268
35,17,11,3,1,18138,16075,15072.5,16479
36,17,12,3,1,17862,16192,15085.33333,16500
36,15,13,3,1,17480,16132,15094.41667,16350
36,14,14,3,1,17287,16064,15099.66667,16190
36,13,15,3,1,17132,15935,15102,15991
35,11,16,3,1,17260,16021,15102.16667,16025
34,10,17,3,1,18682,17216,15104.91667,17282
32,10,18,3,1,19829,18483,15115.125,18728
31,11,19,3,1,19761,18325,15129.20833,18663
30,11,20,3,1,19395,17776,15144.75,18149
29,11,21,3,1,18829,17101,15163.91667,17561
27,11,22,3,1,17890,16082,15184.75,16582
27,11,23,3,1,16439,14630,15208.625,15203
26,10,24,3,1,14828,13239,15233.125,13827
25,11,1,4,1,13572,12265,15255.58333,12804
25,11,2,4,1,12836,11702,15276.25,12198
25,10,3,4,1,12415,11431,15296.75,11923
24,10,4,4,1,12263,11334,15318.75,11862
24,10,5,4,1,12478,11613,15339.54167,12112
24,10,6,4,1,13290,12456,15359.08333,12925
24,10,7,4,1,14666,13937,15375.33333,14327
24,10,8,4,1,15950,15193,15392.33333,15601
23,11,9,4,1,16855,15866,15418.20833,16487
22,14,10,4,1,17397,16268,15457.91667,17221
21,17,11,4,1,17605,16479,15510.91667,17751
20,16,12,4,1,17548,16500,15573.54167,18003
20,16,13,4,1,17197,16350,15641.125,17972
19,16,14,4,1,16896,16190,15709,17819
19,15,15,4,1,16677,15991,15774.875,17572
19,14,16,4,1,16636,16025,15834.54167,17457
19,13,17,4,1,17588,17282,15889.04167,18590
18,10,18,4,1,17950,18728,15931.75,19753
17,8,19,4,1,17040,18663,15959.5,19329
15,4,20,4,1,16185,18149,15976.75,18563
13,-1,21,4,1,15622,17561,15987.75,17825
10,-2,22,4,1,15075,16582,16006.75,17038
9,-3,23,4,1,14306,15203,16048.25,16199
8,-5,24,4,1,13253,13827,16115.375,15438
7,-6,1,5,0,12124,12804,16193.625,14682
6,-7,2,5,0,11345,12198,16272.45833,14090
6,-8,3,5,0,10824,11923,16345.54167,13677
5,-8,4,5,0,10614,11862,16415.66667,13545
5,-8,5,5,0,10691,12112,16477.45833,13595
4,-8,6,5,0,11042,12925,16517.875,13895
4,-8,7,5,0,11690,14327,16521.29167,14409
4,-8,8,5,0,12414,15601,16484.91667,14728
5,-8,9,5,0,13265,16487,16436.79167,15332
7,-7,10,5,0,13882,17221,16386.16667,16006
9,-6,11,5,0,14190,17751,16334.04167,16500
11,-5,12,5,0,14300,18003,16280.79167,16725
14,-4,13,5,0,14174,17972,16228,16705
15,-4,14,5,0,13782,17819,16173.41667,16509
16,-3,15,5,0,13397,17572,16120,16290
17,-4,16,5,0,13337,17457,16076.75,16419
17,-5,17,5,0,14305,18590,16038.08333,17662
16,-5,18,5,0,15272,19753,16010.75,19097
15,-5,19,5,0,15327,19329,15995.91667,18973
14,-5,20,5,0,15269,18563,15995.625,18556
13,-5,21,5,0,15161,17825,16001.08333,17956
12,-4,22,5,0,14751,17038,16003.91667,17106
10,-4,23,5,0,13908,16199,15993.70833,15954
9,-3,24,5,0,12876,15438,15966.75,14791
9,-4,1,6,1,12087,14682,15934.70833,13913
10,-2,2,6,1,11666,14090,15906.20833,13406
11,-1,3,6,1,11486,13677,15883.66667,13136
11,0,4,6,1,11508,13545,15863.79167,13068
11,-1,5,6,1,11772,13595,15851.58333,13302
11,-1,6,6,1,12446,13895,15855.54167,13990
11,0,7,6,1,13494,14409,15887.04167,15165
13,1,8,6,1,14349,14728,15945.5,16131
14,3,9,6,1,15204,15332,16011.5,16916
16,4,10,6,1,15805,16006,16072.66667,17474
19,6,11,6,1,16079,16500,16122,17684
22,9,12,6,1,16034,16725,16159.16667,17617
26,13,13,6,1,15852,16705,16187.25,17379
28,17,14,6,1,15752,16509,16211.5,17091
29,19,15,6,1,15647,16290,16234.16667,16834
29,20,16,6,1,15754,16419,16252.83333,16867
29,21,17,6,1,16986,17662,16263.54167,17919
29,21,18,6,1,18084,19097,16256.83333,18936
28,21,19,6,1,17798,18973,16242.83333,18637
28,20,20,6,1,17269,18556,16220.5,18020
27,20,21,6,1,16658,17956,16196.79167,17387
25,19,22,6,1,15758,17106,16172.04167,16512
24,19,23,6,1,14552,15954,16147.70833,15370
24,19,24,6,1,13282,14791,16102.79167,13713
23,19,1,7,0,12213,13913,16073.08333,13200
24,19,2,7,0,11572,13406,16038.41667,12574
25,19,3,7,0,11229,13136,16002.29167,12269
26,19,4,7,0,11089,13068,15962.91667,12123
26,18,5,7,0,11108,13302,15916.58333,12190
25,18,6,7,0,11426,13990,15856.66667,12552
25,18,7,7,0,12068,15165,15775.375,13214
25,17,8,7,0,12811,16131,15680.91667,13864
26,17,9,7,0,13919,16916,15590.70833,14751
27,17,10,7,0,14899,17474,15505.66667,15433
29,16,11,7,0,15431,17684,15428.95833,15843
30,14,12,7,0,15653,17617,15355.5,15854
30,12,13,7,0,15581,17379,15284.375,15672
31,12,14,7,0,15250,17091,15213.375,15387
32,11,15,7,0,14988,16834,15145.58333,15207
31,10,16,7,0,14996,16867,15082,15341
30,10,17,7,0,15985,17919,15024.5,16539
29,10,18,7,0,16817,18936,14983.58333,17954
28,10,19,7,0,16603,18637,14951.91667,17877
26,10,20,7,0,16128,18020,14927.83333,17442
25,9,21,7,0,15572,17387,14911.08333,16985
24,9,22,7,0,14792,16512,14901.41667,16280
23,8,23,7,0,13711,15370,14897.08333,15266
22,8,24,7,0,12525,13713,14917.66667,14207
21,7,1,1,0,11506,13200,14920.54167,13269
21,7,2,1,0,10889,12574,14925.54167,12694
21,7,3,1,0,10532,12269,14932,12424
20,6,4,1,0,10357,12123,14940.16667,12319
19,6,5,1,0,10330,12190,14947.375,12363
19,6,6,1,0,10528,12552,14951.125,12642
19,6,7,1,0,11005,13214,14948.83333,13159
19,6,8,1,0,11640,13864,14940.29167,13659
19,6,9,1,0,12532,14751,14928.41667,14466
20,7,10,1,0,13448,15433,14913.95833,15086
23,8,11,1,0,14003,15843,14896.91667,15434
27,10,12,1,0,14284,15854,14884.75,15562
30,12,13,1,0,14374,15672,14877.66667,15502
32,13,14,1,0,14278,15387,14873.08333,15277
33,14,15,1,0,14134,15207,14868.70833,15102
34,15,16,1,0,14257,15341,14866.125,15279
33,15,17,1,0,15390,16539,14872.54167,16693
31,14,18,1,0,16417,17954,14881.20833,18162
31,14,19,1,0,16263,17877,14890.75,18106
29,15,20,1,0,15805,17442,14897.58333,17606
29,15,21,1,0,15209,16985,14894.625,16914
27,15,22,1,0,14336,16280,14872.54167,15750
26,15,23,1,0,13181,15266,14837.16667,14417
26,15,24,1,0,12030,14207,14795.45833,13206
26,17,1,2,1,11186,13269,14759.20833,12399
27,17,2,2,1,10743,12694,14729.41667,11979
28,18,3,2,1,10535,12424,14701.33333,11750
29,21,4,2,1,10540,12319,14677.45833,11746
29,23,5,2,1,10893,12363,14666.125,12091
29,24,6,2,1,11799,12642,14690.16667,13219
29,24,7,2,1,13321,13159,14780.25,15321
30,25,8,2,1,14558,13659,14905.79167,16672
31,26,9,2,1,15299,14466,15009.125,16946
33,28,10,2,1,15793,15086,15092.70833,17092
34,28,11,2,1,16075,15434,15167.25,17223
35,28,12,2,1,16192,15562,15235.375,17197
36,28,13,2,1,16132,15502,15299.70833,17046
37,27,14,2,1,16064,15277,15370.08333,16966
37,27,15,2,1,15935,15102,15440.875,16801
37,26,16,2,1,16021,15279,15505.91667,16840
37,25,17,2,1,17216,16693,15557.20833,17924
36,24,18,2,1,18483,18162,15599.04167,19166
35,23,19,2,1,18325,18106,15638.45833,19052
35,22,20,2,1,17776,17606,15676.20833,18512
34,20,21,2,1,17101,16914,15711.29167,17756
33,17,22,2,1,16082,15750,15742.16667,16491
31,15,23,2,1,14630,14417,15764.125,14944
30,14,24,2,1,13239,13206,15779.41667,13573
29,13,1,3,1,12265,12399,15792.125,12704
28,13,2,3,1,11702,11979,15804,12264
25,13,3,3,1,11431,11750,15818.5,12098
25,12,4,3,1,11334,11746,15834.41667,12128
25,12,5,3,1,11613,12091,15853.16667,12541
24,13,6,3,1,12456,13219,15873.5,13707
24,12,7,3,1,13937,15321,15899.375,15942
23,12,8,3,1,15193,16672,15923.875,17260
23,13,9,3,1,15866,16946,15941.625,17372
24,13,10,3,1,16268,17092,15955.25,17419
26,13,11,3,1,16479,17223,15964.625,17448
28,13,12,3,1,16500,17197,15971.45833,17361
29,13,13,3,1,16350,17046,15976.16667,17159
30,13,14,3,1,16190,16966,15977.04167,16987
31,13,15,3,1,15991,16801,15976.04167,16777
32,13,16,3,1,16025,16840,15979.5,16923
31,14,17,3,1,17282,17924,15989.125,18155
31,14,18,3,1,18728,19166,15996.66667,19347
30,14,19,3,1,18663,19052,16004.83333,19248
30,16,20,3,1,18149,18512,16014.25,18738
29,16,21,3,1,17561,17756,16020.95833,17917
30,16,22,3,1,16582,16491,16030.54167,16721
30,18,23,3,1,15203,14944,16036.91667,15097
29,19,24,3,1,13827,13573,16041.04167,13672
29,19,1,4,1,12804,12704,16043,12751
28,22,2,4,1,12198,12264,16045.95833,12335
28,23,3,4,1,11923,12098,16047.20833,12128
28,25,4,4,1,11862,12128,16047.58333,12137
28,25,5,4,1,12112,12541,16044.75,12473
28,26,6,4,1,12925,13707,16035.45833,13484
29,27,7,4,1,14327,15942,16003.04167,15164
29,28,8,4,1,15601,17260,15971.125,16494
30,28,9,4,1,16487,17372,15963.79167,17196
30,28,10,4,1,17221,17419,15976.875,17733
31,29,11,4,1,17751,17448,16005.75,18141
31,30,12,4,1,18003,17361,16045.66667,18319
32,30,13,4,1,17972,17159,16092.33333,18279
32,31,14,4,1,17819,16987,16142.83333,18199
32,31,15,4,1,17572,16777,16190.66667,17925
32,31,16,4,1,17457,16923,16228.91667,17841
32,31,17,4,1,18590,18155,16252.625,18724
32,31,18,4,1,19753,19347,16259.54167,19513
32,31,19,4,1,19329,19248,16258.5,19223
31,30,20,4,1,18563,18738,16251.20833,18563
31,30,21,4,1,17825,17917,16243.20833,17725
30,29,22,4,1,17038,16721,16231,16428
30,29,23,4,1,16199,15097,16219.95833,14832
30,28,24,4,1,15438,13672,16212.125,13484
30,29,1,5,1,14682,12751,16203.95833,12555
31,29,2,5,1,14090,12335,16194.70833,12113
32,29,3,5,1,13677,12128,16184.75,11889
32,29,4,5,1,13545,12137,16173.66667,11871
33,29,5,5,1,13595,12473,16162.91667,12215
33,28,6,5,1,13895,13484,16156.16667,13322
32,27,7,5,1,14409,15164,16166.75,15418
32,28,8,5,1,14728,16494,16170.58333,16586
33,25,9,5,1,15332,17196,16150.95833,16725
33,25,10,5,1,16006,17733,16111,16774
34,25,11,5,1,16500,18141,16058.375,16878
35,26,12,5,1,16725,18319,15998.66667,16886
36,25,13,5,1,16705,18279,15935.16667,16755
35,23,14,5,1,16509,18199,15871.70833,16676
35,22,15,5,1,16290,17925,15813.79167,16535
34,22,16,5,1,16419,17841,15765.04167,16671
33,21,17,5,1,17662,18724,15723.08333,17717
32,20,18,5,1,19097,19513,15705.45833,19090
31,20,19,5,1,18973,19223,15698.66667,19060
29,21,20,5,1,18556,18563,15700.625,18610
28,17,21,5,1,17956,17725,15713.33333,18030
26,14,22,5,1,17106,16428,15731.75,16870
25,13,23,5,1,15954,14832,15754.54167,15379
23,12,24,5,1,14791,13484,15779.04167,14072
22,12,1,6,1,13913,12555,15805.41667,13188
21,11,2,6,1,13406,12113,15831.91667,12749
21,10,3,6,1,13136,11889,15860.83333,12583
20,10,4,6,1,13068,11871,15891.91667,12617
20,9,5,6,1,13302,12215,15923.41667,12971
19,8,6,6,1,13990,13322,15956.45833,14115
18,7,7,6,1,15165,15418,15995.33333,16351
18,7,8,6,1,16131,16586,16034.29167,17521
18,7,9,6,1,16916,16725,16071.95833,17629
19,7,10,6,1,17474,16774,16107.91667,17637
21,7,11,6,1,17684,16878,16139.58333,17638
